0	5.582686527451685	4.107458846676304	-4.9669415692900225	16.0
1	5.262622393946414	3.4272453199416533	-3.3636985991407	15.0
0	5.574818080183664	3.977045109930393	-6.455561725832477	17.0
1	5.530165043216584	3.5277561028355438	-5.192605540248351	15.0
2	5.3044502311074755	3.1895404938004215	-1.9268059645976672	13.0
3	5.104831253158987	3.0540923411411622	-1.1931635835295942	13.191454555391674
4	5.186173035207508	3.0960052459311074	0.0	13.527366628995855
5	4.8411749673707085	3.1537823839583727	0.0	17.551716915707875
6	4.53346307136906	2.924099243400028	0.0	17.284074322468733
7	4.529256641625041	3.0471549318327953	-0.7115746438476052	16.363672482668342
8	4.589698259758721	3.011055679399687	-0.42470155581318914	15.795077105480129
9	4.672946690760435	2.990957050356735	-0.8678979289452948	15.908111829094013
10	4.750248616562444	3.333123632682983	-0.0029587924647835884	20.45871979093533
11	4.642895487702988	3.2516868511409447	-0.028510634960560166	18.823669754518374
12	4.744953373267323	3.1941340237442932	-0.5066174811964466	17.22970867668223
13	4.70405544835532	3.242673833727576	0.0	15.497123802029995
14	4.57985611882601	3.1224297178468174	0.0	17.462016387713113
15	4.617788974764845	3.132427579282602	-1.637141088497263	18.54005331430583
16	4.732786632900407	3.177618561242525	0.0	17.358400330823272
17	4.84193496428216	3.3155619721806104	-1.755287653253932	16.642230022492686
18	4.740712457400983	3.2010693099845695	0.0	16.400894849343672
19	4.8287497390633245	3.165187696894949	0.0	16.660695052706213
20	4.935679781052193	3.2013076967993954	0.0	15.741867280114747
21	4.908617057091113	3.243665480617554	0.0	17.76293967932326
22	4.979579758612489	3.1829829197234334	0.0	15.210304158956365
23	4.868743016879312	3.1720397317963234	0.0	19.123237161455734
24	4.9182323574575975	3.211104085332991	-0.15900818190189603	15.880274415376727
25	4.826780229186598	3.208774553598443	0.0	16.60131923943738
26	4.736438797853463	3.2395673700264336	0.0	16.4655896345212
27	4.658735060072648	3.1126167299723924	0.0	15.254261802249697
28	4.592711458343595	3.144897093363214	0.0	16.549102529075853
0	3.7275708796387983	6.821374463763437	-13.85380433746463	15.0
1	3.496447211608345	6.2900250727623455	-15.076614625582101	15.0
2	3.168635743450381	5.9477826850248805	-15.018709970044902	14.0
3	2.8878383644964956	5.640335283548367	-13.764080738630987	13.0
4	2.481624512052729	5.118465996702087	-13.70358010456567	12.0
5	2.4229928229481508	4.934955222932994	-15.209659616431749	12.0
6	2.3906427443942833	4.945498470153898	-13.980920870664683	11.0
